PrimaryCollaborator_PersonId,SecondaryCollaborator_PersonId,MetricDate,Diverse_tie_score,Diverse_tie_type,Strong_tie_score,Strong_tie_type
0787c2c4-73c2-34dc-be96-70e73a16c66d,f3379072-421a-3c91-827c-a00db0f81cb4,01/04/2023,0.206904591,1,0.010813633,2
078af134-29fc-38c2-ab5a-7735f95e4bf3,bf802a01-b139-3771-a815-0312877384df,01/04/2023,0.041404425,0,0.000203,2
0791d258-fe35-3744-9eea-83900f745d91,b32ac253-b88d-3d17-9181-0c20290656ec,01/04/2023,0.089676598,0,0.01116873,2
0792ad4b-9a8a-38b1-8279-93f89445a673,4cf0f705-cc36-3727-8bd1-c194443eb844,01/04/2023,0.070900275,0,0.001544217,2
0792d7e2-f165-348c-9a29-a6de8cefd3a2,84ffabc8-a751-3e49-862f-70ed14a1fefb,01/04/2023,0.055884469,0,0.048057641,1
0799b5cd-60e2-3840-b22c-a2d60bac7c33,b063d00f-f0f1-3e76-8182-6cbada142da0,01/04/2023,0.061499639,0,0.001983097,2
079c99f7-ed2e-3ac0-9063-a8ce2b894780,6310d853-c733-3a02-85d9-176db49e10cb,01/04/2023,0.058514318,0,0.041468014,1
079cd02c-b488-35c4-9573-1cb4e855f998,d0809c89-f040-305b-885c-011b0318ab4a,01/04/2023,0.056589371,0,0.013879568,2
079d0294-baac-38a1-9daa-6a3059c09484,b8bd0459-bb83-35e3-8776-a6f6e2c6b94b,01/04/2023,0.0799341,0,0.040304652,1
07a0435f-4daa-3311-b601-667294b1720c,066265fb-58dc-3b36-b199-8e75ca4a2c79,01/04/2023,0.104542891,0,0.087978859,1
07a0435f-4daa-3311-b601-667294b1720c,7c2ba8b7-0d5b-313d-898b-fb79c0cf3c0e,01/04/2023,0.387110924,1,0.026387794,2
07aa55c7-a6af-32c0-9a83-9f18288109a5,ce26a7ad-913b-3812-af2a-fdc06630ce7c,01/04/2023,0.08106756,0,0.025080429,2
07ad13ce-d334-3455-be4c-a9ed96ea84e7,14135a92-0d95-3f2a-abe1-c3661f8bde7f,01/04/2023,0.160608798,0,0.029130737,2
07b245e1-bede-30b0-8346-8c93aeda3da2,8987f8ca-5059-3fc3-9b4c-ae3c8409eff8,01/04/2023,0.351646169,1,0.000635,2
07b28394-8d9e-3f76-98ef-c190d9b779bb,d17ec8be-21c9-390b-ab42-3563ac98b582,01/04/2023,0.025530405,0,0.008756696,2
07b8daf9-106c-39b2-8d4e-d6dcb82932e6,5b2a1e0f-1d88-3443-ac03-25e26e92e9d8,01/04/2023,0.109725514,0,0.01230692,2
07b95a1a-a37d-31f8-a8fc-bd3cdf819afe,948a5501-ec9d-3810-9da4-aa8946ed0225,01/04/2023,0.101341852,0,0.037440013,2
07be2630-6753-3b22-89e9-ba55592fd9fe,09e36ffa-1d2e-3af4-9a21-57d3addd207f,01/04/2023,0.056889031,0,0.012965186,2
07be3c51-f2ad-3915-97f1-ec8961526a77,182dbfa0-3385-3d86-8be6-43db2bddb1d3,01/04/2023,0.142093394,0,0.003954383,2
07bfcc32-4b8d-38cc-8634-9180cd324bd2,9d60666b-ee6d-3684-ba63-8e5bd9f9dcbc,01/04/2023,0.162083986,0,0.004025301,2
07caee4c-f4e2-35bb-a666-3b54575a21a9,3e835ac6-257d-3466-806f-9026c8360f33,01/04/2023,0.056162921,0,0.176865086,1
07d15d55-a882-3b95-a944-f9b2200cfada,b431db2e-5a73-384a-b7b1-108ee86140a3,01/04/2023,0.082335864,0,0.020997044,2
07dc937e-986f-3a9d-a054-0673fda14bfd,a64a091a-8dc7-3b97-b0f7-87e2119a9f97,01/04/2023,0.118049545,0,0.017913407,2
07e2d676-9973-374b-95ff-8a021567b10b,c9e5582d-d9b9-39f8-a818-faf40fbc44fb,01/04/2023,0.208926579,1,9.37e-06,2
07e59a9a-dc53-3094-b7ec-85eac81b457f,dad22730-7e83-315c-a003-8d3ea9f668a1,01/04/2023,0.043684577,0,0.027645117,2
07f1a004-2a20-339a-872e-65ea539d82ce,929520a3-3930-382f-917c-efe76542acfa,01/04/2023,0.09045427,0,0.057406504,1
07f21931-f300-38b0-be4c-f0424c361ff6,8d979e5b-934f-395d-a645-771b67a07eef,01/04/2023,0.060772257,0,0.014895962,2
07fbfe04-1444-33b6-af7f-511f6000673d,3bae979d-482f-39f3-8c17-b9d5d43627c7,01/04/2023,0.193813015,2,0.04436618,1
07fc0691-2e8a-317e-aff5-8760d6f3348b,78639f24-2316-3216-a38f-66c127428b59,01/04/2023,0.526377887,1,0.022553742,2
07fc2479-f2e1-3756-944c-319e03a766f1,a8763bc0-719f-3d66-a6d8-aac57ed817b3,01/04/2023,0.208744349,1,0.051472041,1
0800ff7d-764e-3837-a807-b4518831d337,2e5ef6cd-53b2-39d2-bc7c-719441ab1eee,01/04/2023,0.056328986,0,0.05378716,1
08016f96-9780-3788-a820-58848a013369,0b8ba479-d85c-33b2-a5e3-03ba74f6e7b3,01/04/2023,0.099432539,0,0.072560676,1
080a3c31-6264-3e70-8797-a5f0ea4d3e12,958a9d19-cbdc-3f10-9396-0286be5fd258,01/04/2023,0.071686962,0,0.006774561,2
080b206e-eef4-38ef-9b32-9029e9a5f4c6,2412221f-c7b9-3783-925b-493260979f21,01/04/2023,0.196938871,2,1.58e-05,2
080ec905-9cee-3f46-b3b5-3deaa96f53b4,6d6d40b6-d56d-36c1-befa-d7069d43c460,01/04/2023,0.357771911,1,0.033119432,2
081cf05d-e757-3820-ad89-26641b774c22,c07764f6-f9e6-377a-a2b2-d13f33b0ebbc,01/04/2023,0.239642998,1,0.026982104,2
0829a5f7-bedb-383d-9e02-6fee44c5a4b1,7a00f1fd-9c3d-39c1-aaef-2dbaff868cfd,01/04/2023,0.106138771,0,0.012541346,2
0829a5f7-bedb-383d-9e02-6fee44c5a4b1,87cdad95-d77d-3d11-aa0b-6dd51c297b6b,01/04/2023,0.229253781,1,6.99e-05,2
082f4dfd-91a7-320a-993f-f7bc3978378a,7cbed56b-e23f-3925-8ac0-ae2550ce3a96,01/04/2023,0.19677025,2,0.027544326,2
083408af-b106-3ff6-ad53-487635700a33,fcaa18ed-5f50-3472-ac4f-e8fb63230d20,01/04/2023,0.259975794,1,0.000187,2
0835bdff-3843-33b9-8480-e1db6f57252b,16ddc812-baf2-3a40-aa48-830a2947cc3f,01/04/2023,0.267071826,1,0.000146,2
08395803-ba01-3d06-addc-6561ac27b5b9,e3ac1999-163a-3575-baa0-447a8328605e,01/04/2023,0.110870399,0,0.044910707,1
08399469-e667-39ad-9d37-64cda05b4a39,f691e63b-9586-3ae7-ba59-54c5de314aea,01/04/2023,0.02315092,0,0.015743483,2
083aeda6-d748-3bcb-968b-baa385c8b424,2e1fef93-8fbe-3986-8623-a8fb672672c0,01/04/2023,0.011951705,0,0.006096034,2
083d30d7-fe53-3b1a-b86f-da5d07800fec,fffd1a5a-dcde-33cd-a2da-3e9080c8a2d0,01/04/2023,0.181629107,0,1.67e-05,2
083fbac4-d3a9-3ddf-85c4-4d70c80ca25e,ba18bc86-960c-34e1-adca-a0e0eb6aa9ff,01/04/2023,0.016487516,0,0.015740664,2
084a118e-e37c-3ae0-bf51-8480c2ce984c,220d3605-980f-33c6-9d44-265facd11bb0,01/04/2023,0.053719896,0,0.077310643,1
084cf2fd-e959-32fd-8a81-41740fa15abf,6b33c961-9599-36b2-979e-634bd1434427,01/04/2023,0.021071856,0,0.009911799,2
084f6e79-7357-397e-bde8-d28e78ac0396,a485ad14-f3d0-3878-b9fa-4981b0d1b1dc,01/04/2023,0.035043149,0,0.138338353,1
0856820b-8b69-36a5-a7bc-d9efadb4f031,6481511a-e0fb-3258-b8ff-268267be9885,01/04/2023,0.156579978,0,0.018902552,2
085fb80a-eb99-3cea-9f60-58e8f819ff6a,b406ddd6-5241-337c-b5a8-b5f6c24c7eee,01/04/2023,0.014843777,0,0.027032325,2
0860fa19-f0fc-3eee-9759-6d04bffa5590,48394dc2-a075-30ed-b612-674f81da8e1c,01/04/2023,0.100855264,0,0.026938776,2
086a3566-b3bb-331e-9791-39a333248c58,8f182d03-1c21-3688-97b6-59a11ccc1d7e,01/04/2023,0.332856075,1,0.020736851,2
086aa2b7-42d5-3d6d-8d85-a95836a3ffb4,b9fd11a4-fabf-3366-b7f8-5bb79279f84b,01/04/2023,0.061418141,0,0.005786439,2
0872aa49-3516-3cbe-ab7f-f39c6d660346,a737324e-f770-31a2-a4cc-32dd54eb976d,01/04/2023,0.039248258,0,0.022315596,2
0874d2f6-f088-3710-bccd-3a1a648cc63d,7f929fda-2e73-39a5-b5c8-c8e9f4bf6f48,01/04/2023,0.158799468,0,0.017073568,2
0877ea7a-9903-3c9c-b586-9a28c7b12cf2,fa17496d-885d-35a3-bf6a-feaa7c593ab8,01/04/2023,0.009373636,0,5.18e-05,2
08874e4f-244b-30f7-bad1-400014c6b1e9,bea3a605-bfa9-3577-82b7-8d179919c650,01/04/2023,0.31467733,1,0.014139846,2
0887fc03-7aa9-3386-97a7-7dbe0e5ba7f5,ec12a94d-7ef0-331b-a5fb-70b6526b7ef8,01/04/2023,0.087410441,0,0.013647866,2
088fb258-6d01-355e-9a24-7efee232f972,1b0824bb-e135-32c4-9547-d19a1afb03f6,01/04/2023,0.100989564,0,0.067866801,1
0894f710-b775-34be-b1ba-6abdd58b054a,28abecc6-f4c5-3802-b872-b048f0ad2ae9,01/04/2023,0.273468579,1,0.037053045,2
0894f710-b775-34be-b1ba-6abdd58b054a,4a355cc4-1339-3d26-b7fa-ce0c97a48921,01/04/2023,0.038239534,0,0.048287128,1
08a1868e-6935-35bc-8d8e-076628c5b952,64216203-5f3b-30cb-83c9-b24a04d9e38d,01/04/2023,0.210865814,1,0.03814466,2
08a1e72c-bf31-3474-9ed5-dcfed09e850b,304f128b-d2db-3e9e-a62e-a21ba01cc86f,01/04/2023,0.172731699,0,0.017659615,2
08a2b079-c16a-3fcb-a635-aef7bb4e1d44,61971350-425f-3e84-baa0-cd5b54c045b8,01/04/2023,0.063489896,0,0.028298731,2
08a3c252-2064-3cd5-875d-9fb2fc5488c7,9e3f80f7-c4e3-33d6-99a0-0f7842484968,01/04/2023,0.056998611,0,0.003633048,2
08a5a621-4b6d-3a83-9efa-5524e9c1b427,4b6184f2-2738-3191-a7e4-63bb566e543f,01/04/2023,0.024176189,0,0.02094491,2
08a77e33-5316-314b-abd2-ac8c2e4a1df9,97b92db4-a163-39f1-bb56-92a09fa22768,01/04/2023,0.144875009,0,0.014533391,2
08b025c4-7094-30f4-b2c3-1638a0525263,7af13866-6830-39a9-a3e1-6c472607ef09,01/04/2023,0.410233693,1,0.018720239,2
08b3617b-656f-3be9-b720-8e8530a3ba73,2e418056-d9de-3583-97cb-abdd8620eca1,01/04/2023,0.107136055,0,0.000291,2
08bb2312-dc66-3106-85bc-ad04f276dfd3,952f875b-1790-359b-8b8c-388338883654,01/04/2023,0.09834428,0,0.009910461,2
08bd523f-272c-3c43-9d8c-3be115199c91,72c676e4-cf28-3b78-a813-ac2a99cc9381,01/04/2023,0.024980233,0,0.18179527,1
08bfe78a-7589-3f57-a44e-18394ba09ee2,dd2de85f-c757-3a71-a327-e421e4d657eb,01/04/2023,0.157495533,0,9.85e-05,2
08c217f3-9984-3053-975b-27e70419fc93,cd601196-d5db-3b95-93b0-75f1d8225956,01/04/2023,0.174246513,0,0.017991882,2
08c4b2cf-368b-38d8-a990-218524d0982d,619fe2b5-e04e-36b2-98d5-7ab172003a39,01/04/2023,0.053246674,0,0.042542545,1
08d56e69-a7f9-3d6c-a8db-4e1f56c04cc0,0b969600-0f8b-30e6-b321-4835e291e871,01/04/2023,0.130570597,0,0.032549946,2
08d6bbcb-d3d1-36aa-8792-7134397aa97e,32700f18-c4d4-3fcf-b273-c04430463608,01/04/2023,0.13611561,0,0.151595895,1
08dee9d0-0d65-3912-848f-098306fec094,b0b00a60-7cc8-38ae-93a5-0ab57bffd766,01/04/2023,0.01083042,0,0.000195,2
08dee9d0-0d65-3912-848f-098306fec094,f6dca42d-7560-3550-8dca-9256fd159a78,01/04/2023,0.090921023,0,0.019044001,2
08dfa345-3b45-3a43-b07d-37abb88e2e42,bb38c76a-90fb-3d80-8b2c-bac79cfa1ccb,01/04/2023,0.16819915,0,0.011225044,2
08e3500c-6a0b-377e-a8ba-e70130f566d4,aa7c0031-e7bc-3694-a661-561eef481f41,01/04/2023,0.1288694,0,0.017879254,2
08eb8d9a-7878-31a6-b236-c1483c049183,6a7be331-e5a0-3b8f-bf7e-ea24b3f19125,01/04/2023,0.068097755,0,0.087543496,1
08f0cf67-8cb8-3a84-80e3-4c195d2562f2,57fddaef-5178-3d42-bc6b-b46b83c8cf1e,01/04/2023,0.086922816,0,0.018959941,2
08f36cc8-13af-3719-bc33-4db4ed7f6fa7,5f8f7d1a-3965-3e61-a33b-423085caca20,01/04/2023,0.105571498,0,0.028787878,2
08f431d2-35ed-3fb4-ad1f-796230487058,fe8634d7-f15a-394c-bd7c-299d9ddf500a,01/04/2023,0.209061485,1,0.007885451,2
08fb2a19-a7d2-3028-aa7f-dddd3bba2bf5,082abee0-15a9-30d9-ac58-7735e9394fbf,01/04/2023,0.564996851,1,0.037687773,2
08fb2a19-a7d2-3028-aa7f-dddd3bba2bf5,58f6e2fa-4529-357f-a029-a95d6e9a06d3,01/04/2023,0.210849913,1,0.082025925,1
08fba3e6-7f09-34b8-9e6e-1c9f28c04abe,67ddccd3-4660-319c-9075-8029b5098c97,01/04/2023,0.113024829,0,0.009746365,2
08fd53c5-e7a6-3cd4-89a4-5c28c2cf46dd,cc6117d3-7a7f-3ea7-857d-15052d5794c7,01/04/2023,0.212527358,1,0.027547791,2
09083a5f-0a94-37eb-bfa5-22e67f9b03e8,d9d8f78a-ee7e-36e8-bd4d-8e4ff9296edd,01/04/2023,0.131226294,0,0.021660941,2
0914a2bc-5f83-36f3-a084-aeea5fbad784,af3fd3e3-b116-3e27-af4c-2268ea40c6a9,01/04/2023,0.321639315,1,0.02599626,2
0914dfb7-cecf-36fb-9cb2-9cf02ee01d87,32f383af-403d-37aa-9223-4b721b0811a8,01/04/2023,0.037741052,0,0.105847323,1
0916f97f-b053-3ca4-a208-c3e45b47398b,e0520b18-e74a-3c89-b75d-0b9a280c44cb,01/04/2023,0.217840984,1,0.007007734,2
091e66d1-d9a4-3a84-8623-52bb724e8c5e,1c4ad8f7-c8d3-3820-8451-4c9daaf3dba9,01/04/2023,0.257968981,1,0.036144336,2
0923775c-1390-3b09-b1cd-54f61f270824,28f9d017-8b42-3b5f-8c3f-7abcc20618f0,01/04/2023,0.226837949,1,0.002183579,2
0923775c-1390-3b09-b1cd-54f61f270824,dccb6cfe-76fe-317a-bd16-56c9ae3458fa,01/04/2023,0.18752177,0,0.009625974,2
0925494f-380e-352f-a88b-ad1bbd820371,bc296b15-987a-35a2-9ef9-f73c250ed4cc,01/04/2023,0.302828512,1,0.020631297,2
092971ad-8241-3442-994e-e8b574166fed,4a42dfbb-dbe5-3886-b8e2-5849da3feb8b,01/04/2023,0.166785276,0,5.18e-05,2
092ecb4d-7c0e-39aa-941b-2df9231a7761,b59437f3-d632-36d0-b2fa-f6dd1b435656,01/04/2023,0.319706735,1,0.022660664,2
09335810-6105-3b74-8852-0f676c321b78,444a67b1-d5b6-3e7f-bb5d-a74702921c2c,01/04/2023,0.032015597,0,0.000231,2
0935b095-d0d1-3615-9bc1-025d59328e36,3f548d87-b117-31b3-934f-64b2bb204a1d,01/04/2023,0.059941524,0,0.035174976,2
0944fa84-acd8-34e8-931f-c754ef56a25f,2ff99131-5186-34ad-aba7-d1e581f9a4b6,01/04/2023,0.036570031,0,0.092694024,1
094539c7-6b91-3b72-ba01-943ec84dd0f2,868249a4-e813-3c6b-ae8a-57436208f923,01/04/2023,0.321911977,1,0.016012794,2
0947a6e7-8157-3029-bb04-f101c6a3d2e2,84fc747e-943c-34bc-a1ef-d07404ccf7ff,01/04/2023,0.124096125,0,0.043143985,1
0957a346-fa90-332b-b763-d15854c8d049,043638a2-880a-301d-bf0e-27f4d12be1ba,01/04/2023,0.107769951,0,0.160086315,1
0957a346-fa90-332b-b763-d15854c8d049,b678e7c6-0983-39e7-a15a-a0848dc62f84,01/04/2023,0.158159051,0,0.03569331,2
096c126d-f3d7-328a-83aa-be32c1ea6f02,d2c51aaf-4792-3d15-8edc-ad8f8c223934,01/04/2023,0.12493562,0,0.005365224,2
097bb7ab-5cc4-3789-a7e4-dc7dbb55911a,125768fe-d405-3d35-89a2-dee4d91e78a6,01/04/2023,0.027425137,0,0.103915841,1
09858277-9041-35b8-b172-eae796a404ba,d94d1f3c-a030-3d22-9dd3-deee525bd73d,01/04/2023,0.146947328,0,0.035820728,2
0994ff20-4e31-3123-9a90-00b842ad0a3d,b56d1146-4b45-3097-ad73-69aced5485e2,01/04/2023,0.231433092,1,1.44e-05,2
099bc946-b9f7-3893-a8ff-cd08bd84ee9a,336b8af5-5f15-32de-a3f8-a05588965bdd,01/04/2023,0.024347418,0,0.013448807,2
09aae056-60c0-31c6-bb43-767a15cc8e0f,70c70c0c-359c-366c-a7b1-3eeb413a7598,01/04/2023,0.141662064,0,0.009290776,2
09b0bdf1-6a41-3e5d-aae8-4c2db19a4818,aeae65f5-8926-3745-a12d-f154724f5850,01/04/2023,0.18339708,0,0.103725196,1
09bd5d76-e678-331f-8d99-cb6b7276870c,2472e2eb-a154-3870-8e16-cc8cc1da861d,01/04/2023,0.145356777,0,0.000175,2
09c171d1-77d4-382d-bc77-2fa043cf6527,0122e282-5b1a-3a34-a00f-a7d063a2897f,01/04/2023,0.056638523,0,0.131746751,1
09c171d1-77d4-382d-bc77-2fa043cf6527,7dc30e6a-449c-35f2-b675-8bcca2e7fa08,01/04/2023,0.411732931,1,0.00945433,2
09c221bc-6b5d-3dfc-be62-fd8cc2cd42b1,f9f8ef56-31da-3eca-93d8-e8a0988e8430,01/04/2023,0.098668197,0,0.01834514,2
09c51196-4129-3929-8b76-964896141291,9086b82b-5019-3bc6-a72e-391d828c4ec1,01/04/2023,0.022597042,0,0.027981523,2
09dc4317-6731-3f96-a814-6fe5b92fcfb3,c158e297-bbf4-3a35-adcd-52049ed0f60e,01/04/2023,0.407315564,1,0.002458437,2
09dd8130-80ed-398c-a280-e8da708f1c46,398a71c4-d1fd-3f85-901a-920b817a9228,01/04/2023,0.248070805,1,0.021455884,2
09ea5087-9019-3bfb-a6e4-6822b76d2a83,8b87098c-ea71-3e64-a3b7-420bb03d4298,01/04/2023,0.015220864,0,0.033591702,2
09ed0180-3d52-35b0-86fe-0ca94bfa4173,c24ebda6-a6a1-3d27-a3c0-0ab3e84797e7,01/04/2023,0.077023074,0,0.023770778,2
09edfe2b-fc9e-3094-8485-fd25293e99b5,9e9c1b73-4683-3faa-af72-e50948c6b58c,01/04/2023,0.095663125,0,0.010221756,2
0a05f44e-15a6-3695-ad26-53cdf4cadaaf,04521997-76ab-3e0c-8074-1c7d9e6258e2,01/04/2023,0.119517212,0,0.034677673,2
0a0fb069-e3b5-31c8-b8b3-1642eb2fc5f5,884789f3-193d-340d-b81c-eb00e3180549,01/04/2023,0.233080739,1,0.023048107,2
0a1b18a2-36ea-3b95-a44a-85a617b1ac88,1aa084d7-054a-3e21-8e84-fcd68a33cc8e,01/04/2023,0.140187364,0,0.024137984,2
0a1c1792-e80f-370e-a3b1-3baa876070c0,17b8e4f4-672e-3bea-adc4-280c88ce6c42,01/04/2023,0.100682022,0,0.052424727,1
0a1c1792-e80f-370e-a3b1-3baa876070c0,b646b7e3-e521-3446-bddb-ef272dedad26,01/04/2023,0.029968564,0,0.004942945,2
0a1c7e4d-f42b-379a-8fa0-31fbbaf75348,cd393652-e8c2-301e-98e7-0c8185a23d5b,01/04/2023,0.139769978,0,0.003952939,2
0a1ed3bb-0c29-31d3-a71a-d53c25aeba3c,e3cf0d4a-d523-372c-ac81-905d8ff19894,01/04/2023,0.046238624,0,0.016783926,2
0a1f031c-b0f3-330b-b09f-7d345b69fef1,d6314754-df49-3ff6-8b9c-8961459aa8c5,01/04/2023,0.221055255,1,2.99e-05,2
0a33add6-d9c0-3ef9-ae43-ad44488c94ec,74a2b695-f050-31ab-883e-32744f812bad,01/04/2023,0.178902614,0,7.68e-05,2
0a3c397b-e1cc-3b4e-8430-38d931302c93,d23a3b35-946c-3d1d-be04-01e099fa6c32,01/04/2023,0.057568029,0,0.005186939,2
0a40e1ff-c2f8-340d-8957-a64a00e09243,c1cace55-7a72-3488-824f-62aa7dff0dc8,01/04/2023,0.129058985,0,0.023840746,2
0a446c7e-2bfc-377d-9ce2-bd7c932fa957,c3ae946e-3700-3b6a-a2c4-260adf22568d,01/04/2023,0.005067309,0,0.149623405,1
0a4d8a18-fa9c-3c29-9899-e1e22215e730,2424c194-8b50-3241-937c-bbf8e6c95e4f,01/04/2023,0.198479818,2,0.000148,2
0a4eab02-5c85-361e-84ac-42a00ea9bef3,0dd03813-21ca-3ba4-96af-448d769f0493,01/04/2023,0.051054814,0,0.000205,2
0a53b0be-7683-37e1-8790-ad0d56efd5d9,396c0ee1-dcfd-3dc1-824f-e7f198e4bd85,01/04/2023,0.172775737,0,0.065571281,1
0a57add4-dd46-3b53-95c7-b70d98c2dece,61a6a435-8663-385e-af19-9c5f2aadb423,01/04/2023,0.123970663,0,0.003659212,2
0a5c9a70-e3e5-369b-83f3-c382ee393155,e3ed106f-f1dc-33b2-a7fe-bb5373c8d454,01/04/2023,0.176148731,0,0.21419624,1
0a5e200d-0263-3ac8-8075-577a024531e3,eabe56f0-3a78-3790-8c8a-3fca946fd99d,01/04/2023,0.212005342,1,0.007621294,2
0a7e11a1-b6d0-389e-bbc4-8fab32aca176,31729588-fabd-3205-8a1c-d9f54d87dbc4,01/04/2023,0.2505689,1,0.031453577,2
0a7eedd6-e432-3398-9881-237d47aa8fa1,263b2be8-716e-39ac-b7f1-24867600fd15,01/04/2023,0.013236281,0,0.00013,2
0a8073b3-55d6-3f46-a1d5-2b0cce666c28,e3cddd0d-0f36-363d-9bfb-b3bba458d432,01/04/2023,0.100127576,0,0.089130832,1
0a83894d-ad4a-36b9-916c-f683969e50c5,eb2a946e-e2b1-3975-9b40-940d385b80ad,01/04/2023,0.237633399,1,0.023170862,2
0a8b2b46-2521-31bb-a0b0-ac84fd97f7fe,d9b78e31-0820-3f26-b93c-9dd25ffe8291,01/04/2023,0.200189964,2,0.023964992,2
0a8b2b46-2521-31bb-a0b0-ac84fd97f7fe,e2b9b4bb-6cfb-3568-adb5-8bb9f695c183,01/04/2023,0.01354592,0,0.156671423,1
0a92e4a3-a728-3988-a593-26bd9560ecbb,13f42164-5ff6-368c-8c6d-5e3719ea2470,01/04/2023,0.078292613,0,0.053735217,1
0a92e4a3-a728-3988-a593-26bd9560ecbb,f58f59be-8ebe-3253-a296-66961a8ba840,01/04/2023,0.006365823,0,0.058785408,1
0a935930-04b6-3fe6-88c8-22c0b8cbd95f,2b555201-99bf-396a-b497-b0893cd1216c,01/04/2023,0.091960832,0,0.027325845,2
0a9656ce-ccf9-3ea1-9b07-2a4a60294ce7,035134d4-77bc-31a0-a716-5bce6a2ba51c,01/04/2023,0.114043686,0,0.003377373,2
0a9668d1-2d18-30ba-8f74-1eacbcabca90,87ccdba8-0b1a-3b77-be91-654c5508ee13,01/04/2023,0.067429097,0,0.02182007,2
0a98eddf-5ef8-3d44-b0fd-44d8fa6994ac,96c3cac1-624d-3307-ac85-036cc41c8e37,01/04/2023,0.076102096,0,0.027596316,2
0a9a7b0c-0d71-371e-a321-47b1ac362255,5365326d-02be-3b77-82d8-a7f54006a6a0,01/04/2023,0.082831975,0,0.019104572,2
0a9b5dac-0641-3709-934b-34be482005c1,51c818fc-7c8a-37bd-ada9-95a3b665fb97,01/04/2023,0.099994193,0,0.008486108,2
0a9ce467-3468-31bc-b12c-d9b0f7969403,6f456626-faa6-316f-bd60-9596547aca0c,01/04/2023,0.098362417,0,0.02650624,2
0aa4a021-edf5-3fdd-aedd-0ea5f6824e8f,26e4557b-9585-3aec-bbf6-5e813aa6bda2,01/04/2023,0.173533196,0,0.024960043,2
0aad6aa9-6b0e-37e6-bc18-d382dc02387b,9cac2d53-cf26-3aa3-b205-102b641c1872,01/04/2023,0.246264516,1,0.086935285,1
0ab0819c-6a2e-37de-b7a7-ad472e469f03,3b9cf2ab-507e-3f9b-ba35-23d167e63702,01/04/2023,0.157199617,0,0.015503719,2
0ab0e684-27ac-3e80-9fd4-f05693569d38,c65f353c-d413-3da0-bb12-772df1b035ee,01/04/2023,0.08694431,0,0.019731605,2
0ab119e9-a251-38bd-abcb-14ff691159af,f4145c96-a404-3ab8-aadd-d61bc96acaf3,01/04/2023,0.117814691,0,0.009372971,2
0ab462f0-b3be-3c1f-a6a3-b0ab46141a3c,f7bb16c0-bfa7-3615-b813-c734ee434e72,01/04/2023,0.047898259,0,0.002262689,2
0aba507e-5792-3f04-8e24-380867eb07df,76695c7f-5238-3538-8882-2608fc79fe43,01/04/2023,0.110399476,0,0.027385309,2
0aba6260-97fe-30ef-ace5-06c3bcc96b0d,3bc3f017-afed-39f7-ba3a-9137c66a41e6,01/04/2023,0.178858383,0,0.010271662,2
0ac79540-b087-3f74-937b-6da4823c611a,a1d3c51e-16ac-3e5e-9062-7295c27dfaa8,01/04/2023,0.017610982,0,0.020826078,2
0acd7b8b-e077-31ec-aa5c-3c3dd8c80aaa,c11c2f50-08ec-35b6-ba2e-56688f617b5e,01/04/2023,0.269450758,1,0.036308522,2
0ad61381-dbfd-3ca4-97de-eebdd1e04c86,b992c13f-5d96-3a12-80f0-500be0bee646,01/04/2023,0.145118234,0,0.006423749,2
0ad95373-3e65-3875-a7b3-f9d3d6d25c2a,547e3524-41c2-348b-8216-241ced479b3f,01/04/2023,0.033836313,0,0.153098684,1
0ade477a-6489-36c2-920c-ea59d8af0f33,b9e8f582-de04-3b88-bb7a-fb2b7091bcb9,01/04/2023,0.165708366,0,0.007130796,2
0ade7f82-33f4-30bc-b1e7-826b45692cf9,fd0a39ca-4986-3d7f-9a19-601bd16a9c7e,01/04/2023,0.17784639,0,3.76e-05,2
0ae0bd67-b47a-327a-bd6e-f0c7f94f0aad,ed16afbc-c304-3c4f-80ec-51efa4fda14e,01/04/2023,0.069309415,0,0.102265415,1
0aec9bc2-d376-360e-ac3d-9de32ad111da,e87baa16-41be-3941-95bd-c76decbadd86,01/04/2023,0.189242791,2,0.105170677,1
0af1ae6d-437f-34c3-a50e-679d87a1445b,626155aa-6871-32a3-abcd-21b1570421f9,01/04/2023,0.086160184,0,0.037416538,2
0af6446d-333d-3e73-8dad-4b5033e5dec8,d15e17fa-9ec7-3a2b-89a0-163c238a6bac,01/04/2023,0.121079144,0,0.009578216,2
0afe7475-a895-3aa1-99e1-d3b5ddfa4936,754d034f-d395-34fa-a10f-1fef34b0373b,01/04/2023,0.141251428,0,0.008914976,2
0b01f53e-4af2-3684-a380-03738c218bb9,1b3ecf1e-4fea-33e0-8334-f7ba01df891c,01/04/2023,0.293764101,1,0.013089613,2
0b057d6b-6592-3331-9ef8-9cbc35c11176,48abf9bf-012d-3eab-aae7-9c4ccb4e0eb5,01/04/2023,0.084866997,0,0.048299251,1
0b062d81-4977-3fe9-8228-75363587768d,fa3a37ee-d1be-3d60-82bd-e1577f494166,01/04/2023,0.214321918,1,0.030398258,2
0b0db268-aa94-3481-9033-24edcd22c370,03e15863-0f9d-38d1-9f6b-6afe4941c025,01/04/2023,0.039754929,0,0.057335897,1
0b0db268-aa94-3481-9033-24edcd22c370,9d7e58a0-4c51-3755-954b-ed4f8ab065be,01/04/2023,0.085485573,0,0.000171,2
0b0e749a-5fbf-3202-a7da-91b5c6fdf74a,39c78174-0011-3295-b7a5-783930a2cd79,01/04/2023,0.227727741,1,0.010765972,2
