"","PersonId","MetricDate","After_hours_call_hours","After_hours_chat_hours","After_hours_collaboration_hours","After_hours_email_hours","After_hours_meeting_hours","After_hours_scheduled_call_hours","After_hours_unscheduled_call_hours","Call_hours","Calls","Chat_hours","Chats_sent","Collaboration_hours","Email_hours","Emails_sent","Meeting_and_call_hours","Meeting_hours","Meetings","Multitasking_hours","Scheduled_call_hours","Unscheduled_call_hours","Urgent_email_hours","Urgent_meeting_hours","Collaboration_hours_on_Friday","Collaboration_hours_on_Monday","Collaboration_hours_on_Saturday","Collaboration_hours_on_Sunday","Collaboration_hours_on_Thursday","Collaboration_hours_on_Tuesday","Collaboration_hours_on_Wednesday","Meeting_hours_on_Friday","Meeting_hours_on_Monday","Meeting_hours_on_Saturday","Meeting_hours_on_Sunday","Meeting_hours_on_Thursday","Meeting_hours_on_Tuesday","Meeting_hours_on_Wednesday","Unscheduled_weekend_calls","Weekend_chats_sent","Weekend_emails_sent","Weekend_meetings","Chats_sent_00_01","Chats_sent_01_02","Chats_sent_02_03","Chats_sent_03_04","Chats_sent_04_05","Chats_sent_05_06","Chats_sent_06_07","Chats_sent_07_08","Chats_sent_08_09","Chats_sent_09_10","Chats_sent_10_11","Chats_sent_11_12","Chats_sent_12_13","Chats_sent_13_14","Chats_sent_14_15","Chats_sent_15_16","Chats_sent_16_17","Chats_sent_17_18","Chats_sent_18_19","Chats_sent_19_20","Chats_sent_20_21","Chats_sent_21_22","Chats_sent_22_23","Chats_sent_23_24","Emails_sent_00_01","Emails_sent_01_02","Emails_sent_02_03","Emails_sent_03_04","Emails_sent_04_05","Emails_sent_05_06","Emails_sent_06_07","Emails_sent_07_08","Emails_sent_08_09","Emails_sent_09_10","Emails_sent_10_11","Emails_sent_11_12","Emails_sent_12_13","Emails_sent_13_14","Emails_sent_14_15","Emails_sent_15_16","Emails_sent_16_17","Emails_sent_17_18","Emails_sent_18_19","Emails_sent_19_20","Emails_sent_20_21","Emails_sent_21_22","Emails_sent_22_23","Emails_sent_23_24","Meetings_00_01","Meetings_01_02","Internal_meeting_hours_with_3_to_8_attendees","Internal_meeting_hours_without_manager_1_1","Small_group_chats_sent__excluding_manager","Small_group_emails_sent__excluding_manager","Small_group_meeting__call__and_chat_hours","Collaboration_hours_with_direct_reports","Manager_coaching_hours_1_1","Meeting_and_call_hours_with_manager","Meeting_and_call_hours_with_manager_1_1","Meeting_and_call_hours_with_skip_level","Meeting_hours_with_manager","Meeting_hours_with_manager_1_1","Meeting_hours_with_skip_level","Meetings_with_manager","Meetings_with_manager_1_1","Meetings_with_skip_level","Small_group_chats_sent__including_manager","Small_group_emails_sent__including_manager","Unscheduled_call_hours_with_manager","Unscheduled_call_hours_with_manager_1_1","Unscheduled_call_hours_with_skip_level","Internal_network_size","Conflicting_meeting_hours","Large_and_long_meeting_hours","Large_and_long_recurring_meeting_hours","Large_and_short_meeting_hours","Large_and_short_recurring_meeting_hours","Meeting_hours_ended_on_time","Meeting_hours_joined_on_time","Meeting_hours_not_ended_on_time","Meeting_hours_not_joined_on_time","Meeting_hours_with_12_to_24_hours_of_advanced_notice","Meeting_hours_with_24_or_more_hours_of_advanced_notice","Meeting_hours_with_six_or_fewer_hours_of_advanced_notice","Meeting_hours_with_six_to_12_hours_of_advanced_notice","Recurring_meeting_hours","Small_and_long_meeting_hours","Small_and_long_recurring_meeting_hours","Small_and_short_meeting_hours","Small_and_short_recurring_meeting_hours","Available_to_focus_hours","Interrupted_hours","Uninterrupted_hours","External_chat_hours","External_collaboration_hours","External_email_hours","External_meeting_hours","External_unscheduled_call_hours","Working_hours_call_hours","Working_hours_chat_hours","Working_hours_collaboration_hours","Working_hours_email_hours","Working_hours_meeting_hours","Working_hours_scheduled_call_hours","Working_hours_unscheduled_call_hours","LevelDesignation","Layer","SupervisorIndicator","Organization","FunctionType","WeekendDays","IsActive"
"226","84740a99-24c0-36bc-b102-ec50a3a6a3dc",2022-05-15,0,0,2.2296946,0.7296946,1.5,0,0,0,0,0,0,11.392196,1.0871949,39,10.5,10.5,8,0.195,0,0,0.0325,0,0.13,2.4125001,0.0975,0.13041666,4.098056,0.4262222,4.0975,0,2.25,0,0,4,0.25,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,1,0,0,0,4,2,2,3,7,0,0,0,6,0,0,0,0,1,0,0,17,1,0,0,6.5,0,9.5,6.5,0,9.5,3,0,6,0,21,0,0,0,36,2.5,8.5,0,1,0.25,0,0,0,0,0,10.5,0,0,0.25,0,0,1,0,33.5,1.6786394,31.82136,0,0.0325,0.0325,0,0,0,0,9.1625,0.3575,9,0,0,"Junior IC",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"227","f2c85998-0a91-3699-95d4-7b94de27567f",2022-05-15,0,0,9.625393,1.2801391,9.25,0,0,0,0,0,0,45.65703,4.3926396,187,45.25,45.25,57.911903,3.9856136,0,0,0.0325,0,9.1050005,10.284583,0,0.0975,8.531639,8.815001,8.823305,9,10.25,0,0,8.5,8.75,8.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,10,17,14,12,16,9,11,21,15,19,3,0,0,0,0,0,0,15,3,0,170,18.25,3.0439167,3,9.5,0.25,0,9.5,0.25,0,8.797619,1,0,0,2,0,0,0,98,25,9.75,0.5,9,3.5,0,0,0,0,0,45.25,0,0,9.25,12,4,14.5,1.25,9,5.25,3.75,0,12.109194,0.39563888,11.75,0,0,0,36.03164,3.112502,36,0,0,"Director",2,"Manager+","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"228","729b21c8-4fad-35cb-8d17-4cad1e2932e2",2022-05-15,0,0,11.183723,1.2608893,10.5,0,0,0,0,0,0,12.491391,1.5787508,63,11.75,11.75,22.433332,0.83736086,0,0,0.0975,0,1.2825,3.5308888,0.20105556,0.26,2,3.0974998,2.1194444,1.25,3.5,0,0,2,3,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,5,10,1,1,1,6,11,6,5,3,2,0,0,1,2.5,0,42,3.75,2.6035557,2.5,6.5,0.25,4.25,6.5,0.25,4.25,6.4333334,1,2.4333332,0,2,0,0,0,56,3.25,3.25,2.5,4.75,4.25,0,0,0,0,0,11.75,0,0,7.5,0,0,3.75,0.75,38.750004,0.094111085,38.65589,0,2.2564168,0.5064167,1.75,0,0,0,1.3076667,0.31786108,1.25,0,0,"Manager",3,"Manager","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"229","901d25a5-c9f2-3e46-91af-297539864ad8",2022-05-15,0,0,0.97749996,0.26,0.75,0,0,0,0,0,0,15.51,0.63275003,20,15.25,15.25,13.446428,0.37274998,0,0,0.0325,0,3,1.315,0.0325,0.13,5,3.2825,2.75,3,1.25,0,0,5,3.25,2.75,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,2,1,1,4,2,0,2,0,0,1,0,0,0,0,0,4,0,0,11,4.5,0,0,6.75,0.5,7.75,6.75,0.5,7.75,5,1,6,0,6,0,0,0,17,1,7,4.5,3.75,2.25,0,0,0,0,0,15.25,0,0,10.25,2.75,2.75,1.75,0.75,28,2.5325003,25.467499,0,2.58025,0.080249995,2.5,0,0,0,14.5325,0.37274998,14.5,0,0,"Senior IC",3,"Individual Contributor","HR","R_and_D","[SUNDAY, SATURDAY]",TRUE
"230","a5a1b284-05a4-3178-b648-1fa43c67f631",2022-05-15,0,0,0.39,0.39,0,0,0,0,0,0,0,8.926334,0.7800002,24,8.5,8.5,9.9,0.35366663,0,0,0,0,0,1.315,0.13,0.1625,5.2825,1.5038333,0.5325,0,1.25,0,0,5.25,1.5,0.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,2,3,1,1,3,1,0,0,0,3,0,0,0,0,0.5,0,0,11,0.75,0,0,3.5,0.25,2.5,3.5,0.25,2.5,3.9,1,1.9,0,11,0,0,0,38,2.5,4.75,0,2.25,1.75,0,0,0,0,0,8.5,0,0,2.25,0,0,1.5,0.5,25.5,3.7825003,21.717499,0,1.315,0.065,1.25,0,0,0,8.536333,0.39,8.5,0,0,"Support",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"231","ad348d2e-84ef-3309-973f-5ddb2257d41f",2022-05-15,0,0,2.9105837,0.9755837,2,0,0,0,0,0,0,17.554157,1.663001,54,16.5,16.5,13.1,0.6088334,0,0,0.065,0,3.7829444,4.0975,0.3575,0.2925,5.6431384,0.84808326,2.5325,3.75,4,0,0,5.5,0.75,2.5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,2,3,2,1,1,4,14,6,4,0,0,0,0,0,5,0,0,1.5,0,0,15,1.75,0,0,8.25,0.25,7.5,8.25,0.25,7.5,4.6,1,4.6,0,13,0,0,0,46,2.25,9.75,5.25,2.5,2.25,0,0,0,0,0,16.5,0,0,9.75,3.25,2,1,0.25,28,4.0325003,23.9675,0,8.367501,0.71500015,7.75,0,0,0,14.643583,0.6874168,14.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Sales","[SUNDAY, SATURDAY]",TRUE
"232","a06fd27a-653a-3b77-a45a-8181550b04d6",2022-05-15,0,0,8.575,0.48749998,8.25,0,0,0,0,0,0,14.075,0.7240279,23,13.75,13.75,12,0.39902776,0,0,0,0,3,3.25,0,0.13,3.315,2,2.38,3,3.25,0,0,3.25,2,2.25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,0,1,1,0,3,5,1,2,0.1,0,2.75,0,0,16,3.5,0,0,8.5,0.75,7.5,8.5,0.75,7.5,7,1,4,0,4,0,0,0,36,2.25,6.5,2.5,3,1.5,0,0,0,0,0,13.75,0,0,6.25,1.5,1.5,2.75,0.75,34.5,0.5,34,0,5.2825003,0.0975,5.25,0,0,0,5.5,0.23652777,5.5,0,0,"Senior IC",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"233","d488bb65-2c9b-3f36-a58a-71da36408d73",2022-05-15,0,0,1.4756393,0.9756392,0.5,0,0,0,0,0,0,11.246674,1.5816396,54,10,10,12.5,0.3349722,0,0,0.065,0,0.6956389,4.608528,0.22749999,0.325,0.4775,4.0649996,0.8475001,0.5,4.5,0,0,0.25,4,0.75,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,1,4,8,0,5,3,5,6,3,5,0,0,0,0,0,0,0,0,0.25,0,0,26,1,0,0,7.75,0.75,7,7.75,0.75,7,6,3,6,0,24,0,0,0,38,0.5,5,2.5,3.25,2,0,0,0,0,0.25,9.75,0,0,4.75,0,0,1.75,0.25,33,5.0882215,27.911777,0,1.3800001,0.13,1.25,0,0,0,9.771029,0.60600007,9.5,0,0,"Support",3,"Individual Contributor","Finance","Engineering","[SUNDAY, SATURDAY]",TRUE
"234","e2b6b707-fed3-34de-8005-c841a0bdfc99",2022-05-15,0,0.07986111,68.026245,2.1238894,67.25,0,0,0,0,0.13375,9,90.07419,2.6363344,79,89.25,89.25,57.125004,1.9458895,0,0,0.00044444445,0,18,17.350323,0.13,7.1894445,15.797944,14.356472,17.25,18,17,0,7,15.75,14.25,17.25,0,2,10,0.29166666,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,4,4,4,4,6,9,13,9,10,6,0,0,0,0,0,0,1.0833333,0,6.5,4.25,9,64,12.08375,1.5075831,1.5,42.75,1.25,2,42.75,1.25,2,13.531251,5,0.8,0,2,0,0,0,64,32,56.75,50.75,6.5,2.5,0,0,0,0,3.25,86,0,0,61.5,10,3,16,5.25,1.25,1.25,0,0.05,8.202111,0.46124995,7.75,0,0,0.053888887,22.047945,0.51244444,22,0,0,"Director",2,"Manager+","Sales and Marketing","Marketing","[SUNDAY, TUESDAY, FRIDAY, SATURDAY]",TRUE
"235","f3cfc3be-3c32-382e-afb2-dfddc178cb37",2022-05-15,0,0,18.335218,0.8777225,17.75,0,0,0,0,0,0,38.15023,1.1052227,35,37.5,37.5,18.5375,0.45499998,0,0,0.0325,0,17.0325,4.3475,0.1625,0.13,9.38,5.0325003,2.0652223,17,4.25,0,0,9.25,5,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,2,1,1,1,1,2,3,1,6,3,0,0,0,0,0,0.6458334,0,1,0,0,17,1.5,0,0,10.5,0.5,7.5,10.5,0.5,7.5,9.6,2,5.6,0,10,0,0,0,30,2.5,30.5,25,5.5,2.75,0,0,0,0,0,37.5,0,0,28,0,0,1.5,0.25,22.75,3.2246945,19.525305,0,2.63,0.1625,2.5,0,0,0,19.815,0.22749999,19.75,0,0,"Support",3,"Individual Contributor","Finance","Marketing","[SUNDAY, SATURDAY]",TRUE
"236","97b427ef-6bcf-34e5-83de-bdc8975736db",2022-05-15,0,0,15.558725,1.2260004,14.75,0,0,0,0,0,0,18.66705,1.593584,61,17.5,17.5,20.75,0.42652774,0,0,0.0975,0,1.9031668,7.13,0.2650833,0.0975,3.3479722,4.8258333,1.0975,1.75,7,0,0,3.25,4.5,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,2,5,3,2,5,3,3,3,5,3,1,5,0,0,2.25,1.25,0,56,3.75,1.4177221,1.25,11.5,0.25,11.25,11.5,0.25,11.25,8.416666,1,7.7916665,0,2,0,0,0,52,6,8.25,3,5.5,4.25,0,0,0,0,0,17.5,0,0,9.5,0,0,3.75,2.25,37.249996,4.269361,32.980637,0,1.3475001,0.0975,1.25,0,0,0,3.1083336,0.3675833,2.75,0,0,"Manager",3,"Manager","Finance","R_and_D","[SUNDAY, SATURDAY]",TRUE
"237","c6e371cf-467b-30d7-bfe1-34c953b04e62",2022-05-15,0,0,1.8025004,0.5525,1.25,0,0,0,0,0,0,10.432502,0.82630587,26,9.75,9.75,9.666667,0.14380555,0,0,0.0325,0,0.195,1.2825,0.1625,0.0975,3.25,3.565,1.8800001,0,1.25,0,0,3.25,3.5,1.75,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,5,0,1,1,3,3,0,5,1,0,0,0,0,0,0,0,2,0,0,14,2,0,0,6.25,0,6,6.25,0,6,3.6666667,0,5,0,9,0,0,0,37,0.75,5,2.5,2.75,2.75,0,0,0,0,0,9.75,0,0,5.5,1.75,0,0.25,0.25,34,1.2281382,32.771862,0,3.0975,0.0975,3,0,0,0,8.63,0.27380556,8.5,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"238","54c9951c-a985-3fae-8272-0ee59773fd9f",2022-05-15,0,0,3.8250003,0.325,3.5,0,0,0,0,0,0,13.3675,0.81250024,25,12.75,12.75,11.75,0.195,0,0,0.065,0,3.0325,1.4125001,0.0325,0.13,2.9125001,2.8475,3,3,1.25,0,0,2.75,2.75,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,3,1,3,3,2,1,3,0,0,0,0,0,2,0,0,0.5,0,0,15,1,0,0,6.5,0.5,6.5,6.5,0.5,6.5,5,1,5,0,6,0,0,0,24,0.5,8.5,2.5,3.25,1.75,0,0,0,0,0,12.75,0,0,4.75,0,0,1,0.5,33.25,3.1767228,30.073278,0,5.13,0.13,5,0,0,0,9.5425,0.48749998,9.25,0,0,"Junior IC",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"239","6b849a38-5c38-3849-8695-2eed48adaaab",2022-05-15,0,0,0.58580554,0.58580554,0,0,0,0,0,0,0,9.490974,1.0083059,34,8.75,8.75,7.8,0.26733333,0,0,0,0,0.34016666,2.5974998,0.032944445,0.09786111,5.412499,0.13,0.8800001,0.25,2.5,0,0,5.25,0,0.75,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,2,3,0,2,3,1,2,7,0,0,0,0,6,0,0,0,1.5,0,0,17,1.5,0,0,3.75,0,6.75,3.75,0,6.75,3.8,0,3.8,0,11,0,0,0,34,5,6,2,1.25,0.5,0,0,0,0,0,8.75,0,0,3.25,0,0,1.5,0.75,33.75,2.1428335,31.607166,0,0.6950002,0.195,0.5,0,0,0,8.905167,0.42249998,8.75,0,0,"Support",3,"Individual Contributor","Product","R_and_D","[SUNDAY, SATURDAY]",TRUE
"240","89d8fa15-fc9c-3763-a09a-55dc2143d9e8",2022-05-15,0,0,0.9775001,0.22749999,0.75,0,0,0,0,0,0,14.703586,0.71752787,23,14.25,14.25,15.333333,0.26394442,0,0,0.0325,0,2.1285834,6.565,0.0975,0.0325,2.315,2.5,1.065,2,6.5,0,0,2.25,2.5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,6,0,4,2,0,3,1,0,2,0,0,0,0,0,0,1,0,0,4,1.5,0,0,7.5,0.5,10.75,7.5,0.5,10.75,7.5,2,7.8333335,0,10,0,0,0,28,1.75,7.75,2.5,4.75,3.75,0,0,0,0,0,14.25,0,0,7.5,0,0,1.75,1.25,29,4.599389,24.40061,0,2.26,0.26,2,0,0,0,13.726085,0.49002776,13.5,0,0,"Support",3,"Individual Contributor","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"241","09570992-4b64-3d44-ae9c-037c8b07c704",2022-05-15,0,0,7.8882203,0.94994485,7.25,0,0,0,0,0,0,10.492863,1.079945,42,9.75,9.75,9.475,0.33708334,0,0,0.0325,0,0.43766665,1.6974723,0.065,0.0975,5.6299996,0.2825,2.2827222,0.25,1.5,0,0,5.5,0.25,2.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,1,2,3,0,0,0,3,3,3,3,4,6,0,0,1.5,0,0,14,1.75,0,0,8.5,0.25,6.25,8.5,0.25,6.25,6.725,1,3.725,0,24,0,0,0,28,3.25,6,1.5,1,0.75,0,0,0,0,0,9.75,0,0,3.75,0,0,2.75,1.5,37.5,1.0888336,36.411167,0,1.0734167,0.09877777,1,0,0,0,2.604639,0.13,2.5,0,0,"Support",3,"Individual Contributor","Product","R_and_D","[SUNDAY, SATURDAY]",TRUE
"242","6dfad87b-d3ea-3163-8d69-8e5fc7fd903c",2022-05-15,0,0,9.998418,1.3757507,9.25,0,0,0,0,0,0,12.410919,1.5382507,49,11.5,11.5,11,0.6273334,0,0,0,0,2.0975,1.565,0.22749999,0.325,3,0.3475,4.848417,2,1.5,0,0,3,0.25,4.75,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,2,1,2,3,3,8,12,4,2,2,3,0.1,0,4.25,0,0,32,4.75,0,0,7,0.5,6.25,7,0.5,6.25,3,2,4,0,13,0,0,0,35,0.75,5,2.5,1.5,1,0,0,0,0,0,11.5,0,0,3.5,4,0,1,0,37.75,0.41250038,37.337498,0,3.1102223,0.11022222,3,0,0,0,2.4125001,0.1625,2.25,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Analytics","[SUNDAY, SATURDAY]",TRUE
"243","fea19b7b-fbc8-335d-8342-6418b933a5a1",2022-05-15,0,0,2.1635835,0.4135833,1.75,0,0,0,0,0,0,15.761085,0.7060834,22,15.25,15.25,15.133333,0.195,0,0,0,0,3,1.3475001,0.13,0.0975,4.0325003,4.5,2.6535835,3,1.25,0,0,4,4.5,2.5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,1,1,0,3,1,1,1,3,0,0,0,0,1,0,0,0,0.75,0,0,11,1,0,0,7.25,0.25,7.5,7.25,0.25,7.5,6.2999997,1,7.133333,0,10,0,0,0,19,2.25,9.25,4.75,5,3,0,0,0,0,0,15.25,0,0,8.25,0,0,1,0.5,28.999998,3.0403888,25.95961,0,1.0325,0.0325,1,0,0,0,13.5975,0.2925,13.5,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"244","fa1979d6-55c6-3f8d-a755-fca3973102d2",2022-05-15,0,0,8.775168,0.69652784,8.25,0,0,0,0,0,0,8.970168,0.891528,29,8.25,8.25,9.9,0.1713611,0,0,0.0325,0,0.41766667,2.695,0.0325,0.13,4.3475,0.81500006,0.5325,0.25,2.5,0,0,4.25,0.75,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,4,2,2,0,0,0.75,0,0,15,0.75,0,0,4,0,6.5,4,0,6.5,3.8999999,0,5.9,0,10,0,0,0,31,2.5,4.25,0.25,3.25,3.25,0,0,0,0,0,8.25,0,0,3.5,0,0,0.75,0,39.999996,0.7911949,39.2088,0,0.6300001,0.13,0.5,0,0,0,0.195,0.195,0,0,0,"Senior IC",3,"Individual Contributor","Product","R_and_D","[SUNDAY, SATURDAY]",TRUE
"245","af4c3ca7-8e4f-3cfa-9cc0-98c246982660",2022-05-15,0,0,0.70500016,0.45499998,0.25,0,0,0,0,0,0,8.180056,1.0590004,35,7.5,7.5,8,0.37894443,0,0,0.0325,0,0.065,1.815,0.1625,0.13,3.315,0.8775556,1.815,0,1.75,0,0,3.25,0.75,1.75,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,4,0,9,5,1,4,0,0,1,0,0,0,0,0,0.5,0,0,18,1.75,0,0,2.5,1.25,4.25,2.5,1.25,4.25,1,1,4,0,14,0,0,0,37,2.5,2.5,0,2.75,2,0,0,0,0,0,7.5,0,0,2,1.25,0,1,0,35.25,2.298194,32.951805,0,0.5975001,0.0975,0.5,0,0,0,7.475055,0.6040001,7.25,0,0,"Senior IC",3,"Individual Contributor","Product","Analytics","[SUNDAY, SATURDAY]",TRUE
"246","374df005-b43d-3c1d-8aec-4a86e01dbe5d",2022-05-15,0,0,31.54797,0.6669445,31,0,0,0,0,0,0,58.14381,1.6675285,63,57.5,57.5,24.470835,1.0237225,0,0,0.0325,0,1.3608612,17,0.0975,7.1625,17.109749,4.315,11.098194,1.25,17,0,7,17,4.25,11,0,0,8,0.29166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,9,4,13,1,7,4,3,2,7,8,0,0,0,0,0,0,1.1875,0,21,3,0,57,24.25,3.09975,3,52,0.25,9.25,52,0.25,9.25,8.470833,1,5.7,0,0,0,0,0,65,6.5,30.75,23.75,2.5,2,0,0,0,0,0,57.5,0,0,46.75,20.5,20.5,3.75,0.5,16,4.022333,11.977667,0,1.6419444,0.14194444,1.5,0,0,0,26.595833,1.0005836,26.5,0,0,"Manager",3,"Manager","Finance","Engineering","[SUNDAY, SATURDAY]",TRUE
"247","60c0b7d5-029d-3a80-94d4-c833c8fb0efc",2022-05-15,0,0,16.293108,0.3256111,16,0,0,0,0,0,0,36.3787,0.74811125,25,36,36,13.227083,0.36941665,0,0,0,0,17.0325,0.31544444,0.065,0.065,13.053083,0.315,5.5326667,17,0.25,0,0,13,0.25,5.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,1,3,3,1,2,1,2,0,0,0,0,4,0,0.6354167,0,2.75,0,0,19,3,0,0,29,0.25,6.25,29,0.25,6.25,5.7270837,1,3.8,0,5,0,0,0,32,24.75,32.25,24.25,0.75,0.25,0,0,0,0,0,36,0,0,26,1.25,1.25,1.75,0.25,22.5,3.8749723,18.625027,0,3.7825,0.0325,3.75,0,0,0,20.085583,0.42249998,20,0,0,"Support",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"248","637188a4-4580-38af-b73b-d6334da9b9d2",2022-05-15,0,0,1.0999724,0.6324723,0.5,0,0,0,0,0,0,11.119977,1.4151396,47,10,10,9,0.29516664,0,0,0.0325,0,2.13975,2.13,0.09772222,0.265,2.7275002,0.9775002,2.7825,2,2,0,0,2.5,0.75,2.75,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,2,3,1,2,6,8,10,0,0,0,0,0,3,0,0,0,0,0,30,0,0,0,8,0,7.25,8,0,7.25,5,0,6,0,14,0,0,0,57,1,7,4.5,3,1.75,0,0,0,0,0,10,0,0,6.25,0,0,0,0,33,5.042556,27.957443,0,2.57,0.06999999,2.5,0,0,0,10.0199995,0.7826669,9.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"249","e637b4b3-0a5a-3c0c-a1c0-79a478fff91d",2022-05-15,0,0,16.323967,0.8889724,15.5,0,0,0,0,0,0,28.746464,1.7664732,61,27.5,27.5,4.985417,0.52,0,0,0.065,0,0.0975,0.26,0.32572222,0.1625,17.037527,3.4832225,7.38,0,0,0,0,17,3.25,7.25,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6,5,5,1,2,6,6,6,5,3,4,1,0,0,0,6,0,0,0.59375,0,24,0,0,57,24,0.10408333,0,24.75,0,2.75,24.75,0,2.75,2.9854164,0,1.1,0,2,0,0,0,85,2.75,2.75,0.25,0.75,0.75,0,0,0,0,0.25,27.25,0,0,24.75,23.75,23.75,0.25,0,30.5,5.5297775,24.970222,0,0.065,0.065,0,0,0,0,12.422501,0.8775003,12,0,0,"Manager",3,"Manager","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
